bank,review,rating,date,source,sentiment_label,sentiment_score,themes
CBE,"Isn't there an IT professional in Ethiopia who can solve the problem of downloading the app? it's been 3 days since I've been trying to download the app. You're losing business, big time. I am so disappointed I don't even have words to express how frustrated I am. Please fix it.",1,2022-01-02,Google Play,NEGATIVE,0.9997010231018066,Other
CBE,Good system,4,2022-01-01,Google Play,POSITIVE,0.9998434782028198,Other
CBE,This app best of the best,5,2021-12-31,Google Play,POSITIVE,0.9995429515838623,Other
CBE,It was working good from ET and outside the country but after recent update. No more working!,2,2021-12-30,Google Play,NEGATIVE,0.9946228265762329,Other
CBE,Nice to see more transactions BUT if u have lots of transaction it lags and becomes slow. May be an option to limit the transaction history to a reasonable amount or by date so it doesnt load all data.,5,2021-12-29,Google Play,NEGATIVE,0.9988582134246826,Other
CBE,"Wowww, With my own mistake i was saying it works only Werkamaw Bank. But now i got real point and it works for me also Finfine Bank. I am so happy. I am doing any thing what i want very easly from out of Ethiopia. simply it is really Fantastic very usefull. Thanks our CBE Banking system",5,2021-12-27,Google Play,POSITIVE,0.9998130202293396,Other
CBE,So Far so Good. Needs work on showing better transaction history.,5,2021-12-25,Google Play,POSITIVE,0.8696414828300476,Other
CBE,It's a good app but I have two suggestions. It would be nice if it had an option to change between our own accounts. The option for downloading and sharing transactions that we have made does not work,4,2021-12-24,Google Play,NEGATIVE,0.9990193843841553,Other
CBE,Good user experience. Your backbend requires more work in terms of availability though.,5,2021-12-24,Google Play,POSITIVE,0.6399282217025757,Other
CBE,Very useful and easy to use.,5,2021-12-22,Google Play,POSITIVE,0.9998332262039185,Other
CBE,It is best to make your financial activities .and please do your best again .,5,2021-12-22,Google Play,POSITIVE,0.9775599241256714,Other
CBE,It is very simple to use and have almost all kinda online services. Am very satisfied with this app.,5,2021-12-21,Google Play,POSITIVE,0.9984955787658691,Other
CBE,It has improved much since I reviewed last time.,4,2021-12-20,Google Play,POSITIVE,0.9997887015342712,Other
CBE,Very best app thanks CBE,5,2021-12-19,Google Play,POSITIVE,0.9997716546058655,Other
CBE,The app is working despite limited connectivity. I tried it from USA and satisfied. Keep it up to remain in the fierce competition!,4,2021-12-19,Google Play,POSITIVE,0.9957017302513123,Other
CBE,It will be good to show the balance rather than only showing recent transaction.,1,2021-12-19,Google Play,POSITIVE,0.9986333250999451,Other
CBE,የሚተማመኑበት ባንክ ወረፋ ዜሮ አድርጉ 951 የጥሪ ማዕከላችሁን ለማግኘት በፀሎትም አይሆንም,5,2021-12-18,Google Play,NEGATIVE,0.9310958981513977,Other
CBE,Useful,5,2021-12-18,Google Play,POSITIVE,0.9997634291648865,Other
CBE,It's best app,5,2021-12-18,Google Play,POSITIVE,0.9998397827148438,Other
CBE,ምርጥ መተግበሪያ ነው ፣ ብዙ ነገር ነው ሚያቀለው። እንደ ቴሌ እና መብራት ኃይል ወርኃዊ የአገልግሎት ክፍያ ስንከፍል ሒሳብ ከሌለብን 0.0 ቢያሳይ ጥሩ ነበር።,5,2021-12-17,Google Play,NEGATIVE,0.9694608449935913,Other
CBE,Excellence,5,2021-12-15,Google Play,POSITIVE,0.9998365640640259,Other
CBE,"Great app, it like bank on my hand",5,2021-12-15,Google Play,POSITIVE,0.9996848106384277,Other
CBE,"it is nice app,but it must have an option to add an other cbe account for multi account users",5,2021-12-14,Google Play,NEGATIVE,0.9085894823074341,Other
CBE,Nice app well done,5,2021-12-14,Google Play,POSITIVE,0.9998270869255066,Other
CBE,Good app.,4,2021-12-13,Google Play,POSITIVE,0.9998503923416138,Other
CBE,This is very good app 👏 👌 👍,5,2021-12-13,Google Play,POSITIVE,0.9998095631599426,Other
CBE,It's a very good and helpful mobile banking app when compared with other local banking apps. Thank you!,5,2021-12-12,Google Play,POSITIVE,0.9998701810836792,Other
CBE,ever good,5,2021-12-11,Google Play,POSITIVE,0.9998745918273926,Other
CBE,"Unable to connect, pls. Improve the system",5,2021-12-11,Google Play,NEGATIVE,0.9995279312133789,Other
CBE,Good application but you have to incorporate Paperless bank statement obtaining method and should abolish going to the branch whenever changing a new device and new number for activation.,4,2021-12-07,Google Play,NEGATIVE,0.9957181811332703,Other
CBE,Transfer to another bank is working just it shows error,1,2021-12-05,Google Play,NEGATIVE,0.9995777010917664,Other
CBE,Better than all banks apps good work CBE,5,2021-12-04,Google Play,POSITIVE,0.999578058719635,Other
CBE,Doesn't work. Horrible.,1,2021-12-03,Google Play,NEGATIVE,0.9997959733009338,Other
CBE,Clear and very easy,5,2021-12-02,Google Play,POSITIVE,0.9998263716697693,Other
CBE,Transfering meny,5,2021-12-02,Google Play,POSITIVE,0.9406796097755432,Other
CBE,The worst app.... Made me think I was robbed. Please fix or make an update,1,2021-12-01,Google Play,NEGATIVE,0.9998021721839905,Other
CBE,Rate,5,2021-11-30,Google Play,POSITIVE,0.9813971519470215,Other
CBE,Soulihe.ali,5,2021-11-29,Google Play,POSITIVE,0.9397830963134766,Other
CBE,Very Good to use,5,2021-11-29,Google Play,POSITIVE,0.9998694658279419,Other
CBE,Not working properly,2,2021-11-25,Google Play,NEGATIVE,0.9997847676277161,Other
CBE,It's just fine,2,2021-11-25,Google Play,POSITIVE,0.9998652935028076,Other
CBE,Fresh,5,2021-11-24,Google Play,POSITIVE,0.9998635053634644,Other
CBE,It is amazing app no more comment,5,2021-11-24,Google Play,POSITIVE,0.9996471405029297,Other
CBE,Its not working on my mobile,1,2021-11-23,Google Play,NEGATIVE,0.9993883371353149,Other
CBE,Best app. I love the simplicity. Keep up the good job.,5,2021-11-22,Google Play,POSITIVE,0.9998726844787598,Other
CBE,Veri nic,5,2021-11-21,Google Play,POSITIVE,0.982702374458313,Other
CBE,Easy to use but can not update it?,5,2021-11-21,Google Play,NEGATIVE,0.9976518750190735,Other
CBE,I think it's best for us..for the biggest transaction banks..but update it and modernizing throughout technologies.,4,2021-11-20,Google Play,POSITIVE,0.9739791750907898,Other
CBE,5000.000000dawnelode,5,2021-11-19,Google Play,NEGATIVE,0.9913657903671265,Other
CBE,When the connection is good the app also very good,4,2021-11-19,Google Play,POSITIVE,0.9997557997703552,Other
CBE,It has been improved tremendosly. I am now comfortable to use it anytime I want. Good job CBE team.,5,2021-11-18,Google Play,POSITIVE,0.9995273351669312,Other
CBE,It is best app it remove waste of time.,1,2021-11-16,Google Play,NEGATIVE,0.9981326460838318,Other
CBE,"Fast and secure service, exchange money everywhere",5,2021-11-15,Google Play,POSITIVE,0.9919558763504028,Other
CBE,Its nice app more easy to use it. It shown only Recent history transaction. Please all transaction history.To summarize my transaction with reason. And add traffic penality button. Generally its nice app,5,2021-11-13,Google Play,POSITIVE,0.9909346699714661,Other
CBE,It's not showing the second account and takes long on loading,2,2021-11-12,Google Play,NEGATIVE,0.9996131062507629,Other
CBE,V.nice,5,2021-11-12,Google Play,POSITIVE,0.9973741769790649,Other
CBE,ፀዴ አፕ,5,2021-11-10,Google Play,NEGATIVE,0.7850590348243713,Other
CBE,Wow cbe,5,2021-11-09,Google Play,POSITIVE,0.9987693428993225,Other
CBE,Yes very good to be with,5,2021-11-08,Google Play,POSITIVE,0.9998654127120972,Other
CBE,"Great app, fast transactions and seemless experience.",5,2021-11-08,Google Play,POSITIVE,0.9790658950805664,Other
CBE,ብዙው ነገሩ ጥሩ ነው። ካየኇቸው ችግሮች መካከል አፕሊኬሽኑ ተዘግቶ ከተወጣ በኇላ ሌላ ነገር ሌላ ቦታ እየተጠቀምን እያለ የን.ባ አፕሊኬሽን ድንገት ራሱ በጣልቃ መጥቶ ፓስወርድ ማስገቢያውን ቦታ ያቀርባል። ሌላው ነገር ፤ የተደረገ የገንዘብ እንቅስቃሴን ለማሳየት መዘግየት ነው። ይሄኛው የባንኩ ሲስተም ችግር ይሁን የአፕሊኬሽኑ ግን አላውቅም።,4,2021-11-07,Google Play,NEGATIVE,0.9657654762268066,Other
CBE,Best app from all Ethiopia banks,5,2021-11-07,Google Play,POSITIVE,0.9996637105941772,Other
CBE,"Its a nice app and banking services. I have two questions&/ suggestions, why the beneficiary lists are sometimes not available/ not working? It will better if you allowed to see more than one page transaction statement.",4,2021-11-06,Google Play,NEGATIVE,0.9433920383453369,Other
CBE,"Very nice app, it makes my financial work so easy but i have one problem, that is the app RELAUNCHES itself after I closed it. if you guys could get rid of this it would be a lot better. Thanks!",4,2021-11-05,Google Play,POSITIVE,0.9190510511398315,Other
CBE,"Love it, keep up my country",5,2021-11-05,Google Play,POSITIVE,0.9998713731765747,Other
CBE,"I love it.it makes payment easier for me.as i don't like going to banks and wait and waste my time,i found this app very helpful and important . 5⭐",5,2021-11-05,Google Play,POSITIVE,0.9994882345199585,Other
CBE,It's very nice to use this app and no reason to be on the line.,5,2021-11-04,Google Play,NEGATIVE,0.9927834272384644,Other
CBE,ከፍተኛ እግልትን የሚቀንስ አፖ ነው good app,5,2021-11-04,Google Play,POSITIVE,0.9990843534469604,Other
CBE,Very convenient to sign in and out as well as mobile service is perfect.,5,2021-11-03,Google Play,POSITIVE,0.9996869564056396,Other
CBE,Commercial Bank of Ethipia,5,2021-11-02,Google Play,POSITIVE,0.7672913670539856,Other
CBE,Good but I couldn't receive verification key,5,2021-11-01,Google Play,NEGATIVE,0.9312189221382141,Other
CBE,"The app is designed well however some actions require assistance and when I called ur bank for assistance, I guess no one cares enough to answer",1,2021-11-01,Google Play,NEGATIVE,0.9808245897293091,Other
CBE,951 call center was not unable to answer the call idlee guys.... My cbe application was stoped working the last 2weeks....please give us the reason,3,2021-11-01,Google Play,NEGATIVE,0.9995434880256653,Other
CBE,Its cool,5,2021-10-31,Google Play,POSITIVE,0.9998533725738525,Other
CBE,The best app in Ethiopia,5,2021-10-30,Google Play,POSITIVE,0.9997978806495667,Other
CBE,Very simple and easy to use I loved it,5,2021-10-29,Google Play,POSITIVE,0.9998583793640137,Other
CBE,Very easy to use,5,2021-10-29,Google Play,POSITIVE,0.9991422891616821,Other
CBE,BEST !,5,2021-10-27,Google Play,POSITIVE,0.9998348951339722,Other
CBE,Its really fantastic,5,2021-10-27,Google Play,POSITIVE,0.9998742341995239,Other
CBE,Can not check my account! All I see is a blank screen! What is the problem?It is not user friendĺy!I will have to take my money & try other banķs.This is a waste of time!!!,1,2021-10-27,Google Play,NEGATIVE,0.9998151659965515,Other
CBE,Finely tuned,5,2021-10-26,Google Play,POSITIVE,0.9998664855957031,Other
CBE,Good God my business,5,2021-10-25,Google Play,POSITIVE,0.9983428716659546,Other
CBE,Transcation information available only for a very short period of time. Unstable when used for two accounts. It sometimes doesn't show me my second account.,2,2021-10-24,Google Play,NEGATIVE,0.998755931854248,Other
CBE,Great App👍,5,2021-10-23,Google Play,POSITIVE,0.9997692704200745,Other
CBE,So easy and clear to use the app,5,2021-10-22,Google Play,POSITIVE,0.9967843294143677,Other
CBE,"Very useful, but Please add daily foreign exchange rate. Thank you.",5,2021-10-21,Google Play,POSITIVE,0.9996483325958252,Other
CBE,"Great, please include bank statement options.",5,2021-10-21,Google Play,POSITIVE,0.9997798800468445,Other
CBE,best app keep the update for new features,4,2021-10-21,Google Play,POSITIVE,0.998214840888977,Other
CBE,The bank always rely on CBE.,5,2021-10-18,Google Play,POSITIVE,0.8127679228782654,Other
CBE,Baga nagayan asiin nuu ga'e,1,2021-10-17,Google Play,NEGATIVE,0.9700130820274353,Other
CBE,Ilike this app because it is fast and easy,5,2021-10-16,Google Play,POSITIVE,0.9979273080825806,Other
CBE,Best app It's user friendly,5,2021-10-16,Google Play,POSITIVE,0.9994657635688782,Other
CBE,SAMSUNG Galaxy A21s,5,2021-10-15,Google Play,POSITIVE,0.8098440766334534,Other
CBE,It is a good app but sometimes very poor and i hate your rules about transfering birr only 5 times a week... We have more than 5 problem per week and it is shamefull.,3,2021-10-15,Google Play,NEGATIVE,0.9970398545265198,Other
CBE,Nice app but sometimes it deduct two times when i recharge mobile card and Dstv payment,5,2021-10-15,Google Play,NEGATIVE,0.9791461229324341,Other
CBE,Easy and fast but some time it show us error but the trasaction is alrady sent and the error mislead us and we do the trx again. This affect our acount twice,5,2021-10-15,Google Play,NEGATIVE,0.9935328960418701,Other
CBE,Very slow and worst doesn't work good 🙃,1,2021-10-14,Google Play,NEGATIVE,0.9998074173927307,Other
CBE,What a nice and simple app 😊,5,2021-10-14,Google Play,POSITIVE,0.9997171759605408,Other
CBE,"Very unsafe! The password is stored in the phone, which is very unsafe. And once you entered the password, there is no timeout nor ask for password while making transaction. Therefore, if you have stolen your phone, you may end-up loosing your money",1,2021-10-13,Google Play,NEGATIVE,0.9991058707237244,Other
CBE,በሚፈለገው ፍጥነትና ጥራት ለመጠቀም የኔትወርክ ወይም የዳታ ዉስንነት አለበት ይህ ችግር ቢቀረፍ እላለሁኝ በተረፈ ምርጥ አፕ ነው በርቱልን።,4,2021-10-13,Google Play,NEGATIVE,0.9595013856887817,Other
CBE,"Thak you for your support specaliy who is leaving on bord. Easy access and outstanding. I would like ro sujest all who was leving on bord like me use this up. Blessings,",5,2021-10-12,Google Play,POSITIVE,0.9997259974479675,Other
CBE,No working perfectly,1,2021-10-11,Google Play,NEGATIVE,0.9996792078018188,Other
CBE,"The application is good but sometimes it doesn't respond my issues ie: Transfer,. In addition to this the application don't show my balance instade it only shows transaction history. If possible it's better if z app were able to show z exact balance sheet and fix a problem of not responding, if so I will rate z app ***** by adding z remaining 2 ** 10 Q.",3,2021-10-11,Google Play,NEGATIVE,0.9942299127578735,Other
CBE,Great app but it would be nice if it allow cardless transaction On ATM like abyssinya bank has on its mobile app.,4,2021-10-10,Google Play,NEGATIVE,0.9720394611358643,Other
CBE,I wrote that 15 days ago i think. It's better now for the most part. Also please stop showing toasts! There is no way to stop it from showing repeatedly,5,2021-10-09,Google Play,NEGATIVE,0.9975466132164001,Other
CBE,Interbank transaction is not functional.,3,2021-10-08,Google Play,NEGATIVE,0.9997681975364685,Other
CBE,I love 💕 it's easy and fast,5,2021-10-08,Google Play,POSITIVE,0.9997997879981995,Other
CBE,Good work at all,5,2021-10-07,Google Play,POSITIVE,0.999854564666748,Other
CBE,Very nice app 👌,5,2021-10-06,Google Play,POSITIVE,0.9998155236244202,Other
CBE,So simplified and easy to use. I suggest you all to download and use it ASAP.,5,2021-10-06,Google Play,POSITIVE,0.9214040637016296,Other
CBE,I looke best application to work in the future,2,2021-10-05,Google Play,POSITIVE,0.992123544216156,Other
CBE,Can you update please..the utility service does not work,3,2021-09-30,Google Play,NEGATIVE,0.99979168176651,Other
CBE,What is the verification code ? And how to get it? why?,4,2021-09-30,Google Play,NEGATIVE,0.9994035959243774,Other
CBE,That so nice,5,2021-09-28,Google Play,POSITIVE,0.9998593330383301,Other
CBE,I like it very much..is secured and easy to use..we can easily make a transaction with accounts of the same bank..,4,2021-09-28,Google Play,POSITIVE,0.9997327923774719,Other
CBE,Enable to read my accounts fast,5,2021-09-27,Google Play,POSITIVE,0.9971234202384949,Other
CBE,"I love this app. It's simple to use and syncs fast. The only issue I had was the balance shows only what's on the ledger, there is no way to tell what the actual balance is. I learn about the difference between the two balance types the hard way on an ATM machine. I would love to see that fixed in your next update.",5,2021-09-25,Google Play,POSITIVE,0.9968240261077881,Other
CBE,Very nice app but please incorporate exchange rate and ATM locater,4,2021-09-23,Google Play,POSITIVE,0.9677081108093262,Other
CBE,very well apps thanks,5,2021-09-22,Google Play,POSITIVE,0.9998468160629272,Other
CBE,It is good app before but now it's not working properly,2,2021-09-21,Google Play,NEGATIVE,0.9987711310386658,Other
CBE,I am trying to use now,5,2021-09-21,Google Play,NEGATIVE,0.9878836274147034,Other
CBE,It is a a much better App than other Private Banks. But you have to include the following options; 1. The Bank Statement should be Unlimited. It should allow to see all Transactions by Tracing Back. No Need to Limit it with only one Page Transaction (May be 10Page). 2. You have to Work on transferring Money to other Banks too. You can ask additional payment for it. But the Service will be Essential for Us.,5,2021-09-21,Google Play,POSITIVE,0.9583485722541809,Other
CBE,biutyfull,5,2021-09-17,Google Play,NEGATIVE,0.9593095779418945,Other
CBE,Chaking,5,2021-09-16,Google Play,NEGATIVE,0.9570676684379578,Other
CBE,Keep it up,5,2021-09-16,Google Play,POSITIVE,0.9998098015785217,Other
CBE,It's fast and reliable. You can make transaction from anywhere in the world.,5,2021-09-16,Google Play,POSITIVE,0.9997475743293762,Other
CBE,It's very nice more better from this .,5,2021-09-15,Google Play,POSITIVE,0.9985657334327698,Other
CBE,Its god,5,2021-09-15,Google Play,POSITIVE,0.9914584755897522,Other
CBE,It works very well. I have two issues though 1/ it is not possible to transfer accounts in other Banks. 2/ the exoress money sending function dies not work as neither the recipient nor the sender get the secret number but the money will alrwady be sent. I had to go throgh a very lengthy process to get the money back with the transfer fee already deducted. In the end I lost three days plus the transfer fee for teying to send money fast. Other than these issues it does the rest of the job well.,3,2021-09-15,Google Play,NEGATIVE,0.987092912197113,Other
CBE,"The app doesn't have more option. I expected more and convinient features than other local banks mobile app however i found it poor. Pls add option where clients can check statment back dated, ....etc u need to advace the security like disabling screen shots from mobile device. I recommend you to bench mark Wells Fargo app.",1,2021-09-14,Google Play,NEGATIVE,0.9989804625511169,Other
CBE,Good But Not perfect,4,2021-09-14,Google Play,POSITIVE,0.5563035011291504,Other
CBE,By far the most crucial and progressivly growing financial app. Keep up the good work.from an end user stand point It would also make sense to include push notification for each transaction as well.,4,2021-09-13,Google Play,POSITIVE,0.9991058707237244,Other
CBE,Keep good work,5,2021-09-12,Google Play,POSITIVE,0.9998666048049927,Other
CBE,Hanna umukunzi,1,2021-09-11,Google Play,POSITIVE,0.6862689256668091,Other
CBE,Nice and smooth to use.,5,2021-09-10,Google Play,POSITIVE,0.999864935874939,Other
CBE,እጅግ በጣም ጥሩ አፕሊኬሽን ነው,5,2021-09-10,Google Play,NEGATIVE,0.8832131028175354,Other
CBE,"Not able to get transaction list, it has very few options from what other Banks mobile app offer. It needs improvement.",2,2021-09-10,Google Play,NEGATIVE,0.9995711445808411,Other
CBE,Frequent responce,5,2021-09-10,Google Play,NEGATIVE,0.9510803818702698,Other
CBE,Just Wow!,5,2021-09-08,Google Play,POSITIVE,0.999786913394928,Other
CBE,Root betederege mobile lay ayseram,3,2021-09-07,Google Play,NEGATIVE,0.9984822869300842,Other
CBE,Good. Saves time!,5,2021-09-07,Google Play,POSITIVE,0.9998332262039185,Other
CBE,"Easy, versatile and secure financial transaction mobile app in Ethiopia.",5,2021-09-07,Google Play,POSITIVE,0.9992190599441528,Other
CBE,Its very slow annoying,1,2021-09-07,Google Play,NEGATIVE,0.9997945427894592,Other
CBE,Mustafe shide,5,2021-09-07,Google Play,POSITIVE,0.9861165881156921,Other
CBE,I am spending too much time because it gets stuck frequently. I would rather go to pay at the bank than waste my time with this app. Bad app,1,2021-09-03,Google Play,NEGATIVE,0.9998019337654114,Other
CBE,"Can developers present options to see transactions details like locations ( city ) or CBE branches where transactions are initiated or identity who wired transfers rather than simple generic term ""transfer"" ? This option helps to track cash in flows without going to nearby CBE branch to learn details of a transaction. Apart from this, the app is great and make life easy.",4,2021-09-03,Google Play,POSITIVE,0.9991087317466736,Other
CBE,Unable to save transaction message Please solve asap,4,2021-09-03,Google Play,NEGATIVE,0.9995225667953491,Other
CBE,when are you going to change the CBE Logo,3,2021-09-02,Google Play,NEGATIVE,0.9942418336868286,Other
CBE,Echange rate is not added and all recoginzed banks not included in bank to bank transfer,4,2021-09-01,Google Play,NEGATIVE,0.9987419247627258,Other
CBE,በጣም አሪፍ መተግበሪያ ነው👏👏👏,5,2021-09-01,Google Play,NEGATIVE,0.8616330027580261,Other
CBE,The best and active app ever,5,2021-08-31,Google Play,POSITIVE,0.9998562335968018,Other
CBE,"Best, application for use and time saving",5,2021-08-31,Google Play,POSITIVE,0.9982130527496338,Other
CBE,Is best app in ethiopia there is avaliable for next time,1,2021-08-31,Google Play,POSITIVE,0.9978195428848267,Other
CBE,Easily manege the money,4,2021-08-31,Google Play,POSITIVE,0.9970512390136719,Other
CBE,Nice app it's help life runs easly and facilititet busines fast,5,2021-08-31,Google Play,POSITIVE,0.9902742505073547,Other
CBE,fast & perfect with a good new feuture. thanks & keep it up🙏,5,2021-08-30,Google Play,POSITIVE,0.9998867511749268,Other
CBE,Why it's not found on App Gallery for Huawei users?,2,2021-08-27,Google Play,NEGATIVE,0.9995107650756836,Other
CBE,"Poor update, not exactly show the figure on the time!!",1,2021-08-27,Google Play,NEGATIVE,0.9997978806495667,Other
CBE,I couldn't synchronize my current balance.,3,2021-08-26,Google Play,NEGATIVE,0.9996457099914551,Other
CBE,Best mobile banking,5,2021-08-26,Google Play,POSITIVE,0.9997305274009705,Other
CBE,"Freindly app, suitable for many clients.sometimes, synchronization would not be possibe.",3,2021-08-26,Google Play,NEGATIVE,0.9795477390289307,Other
CBE,"Fast ,best and saves time.",5,2021-08-25,Google Play,POSITIVE,0.999777615070343,Other
CBE,Perfect & Reliable Service,5,2021-08-25,Google Play,POSITIVE,0.9998666048049927,Other
CBE,Couldn't see any thing.even i can't see my balance.,1,2021-08-25,Google Play,NEGATIVE,0.9988337159156799,Other
CBE,Very Interesting,5,2021-08-24,Google Play,POSITIVE,0.999863862991333,Other
CBE,Very user friendly App,5,2021-08-24,Google Play,POSITIVE,0.996707558631897,Other
CBE,"This one is better than the previous versions. But am unable to send to benficiaries, it was working on the previous versions. While working on the other features please work on this failure too. Thank u!",4,2021-08-24,Google Play,NEGATIVE,0.9966689944267273,Other
CBE,"Was so nice, days ago. But since last week I couldn't transfer and use it, properly. Would you forwarded me any option, please ? Thank you!",2,2021-08-23,Google Play,POSITIVE,0.8652477264404297,Other
CBE,"Please add the ability to view all transaction history, and pressing back on sub pages should not display logout confirmation. Plus, self registration should be a thing",3,2021-08-21,Google Play,NEGATIVE,0.993638813495636,Other
CBE,Exceptionally super boring to use.,1,2021-08-20,Google Play,NEGATIVE,0.9996790885925293,Other
CBE,As much as possible good job save and share of transaction not work yet.,4,2021-08-20,Google Play,NEGATIVE,0.9660605192184448,Other
CBE,It's Child apps Design,1,2021-08-19,Google Play,NEGATIVE,0.9546895623207092,Other
CBE,100% perfect number one chosen bank,5,2021-08-19,Google Play,POSITIVE,0.9998332262039185,Other
CBE,Seet,1,2021-08-19,Google Play,POSITIVE,0.9986395239830017,Other
CBE,Horrible can't sync my account,1,2021-08-18,Google Play,NEGATIVE,0.9996353387832642,Other
CBE,It's amazing app easy to use,5,2021-08-18,Google Play,POSITIVE,0.9998030066490173,Other
CBE,Esay,1,2021-08-18,Google Play,POSITIVE,0.9963625073432922,Other
CBE,this app is not functional for some phones,1,2021-08-17,Google Play,NEGATIVE,0.9996984004974365,Other
CBE,This app is not compatible for Samsung not,5,2021-08-17,Google Play,NEGATIVE,0.999714195728302,Other
CBE,Not working at all!,1,2021-08-16,Google Play,NEGATIVE,0.9997861981391907,Other
CBE,How can I get verification Code lol🤔?,3,2021-08-16,Google Play,NEGATIVE,0.9991008043289185,Other
CBE,"Very efficient, good, very good",5,2021-08-14,Google Play,POSITIVE,0.9998753070831299,Other
CBE,I meed updated,5,2021-08-14,Google Play,POSITIVE,0.9432912468910217,Other
CBE,"The last update is not working properly, please fix the bug fast",2,2021-08-13,Google Play,NEGATIVE,0.9997782111167908,Other
CBE,I uninstalled the app but Now I can't download it,1,2021-08-12,Google Play,NEGATIVE,0.9936490654945374,Other
CBE,Good app...It would be good if Summary of transactions also incorporated .,4,2021-08-12,Google Play,POSITIVE,0.9988237023353577,Other
CBE,Genet zewde77@yahoo .come,1,2021-08-11,Google Play,NEGATIVE,0.964835524559021,Other
CBE,Doesn't work for Samsung A30s!,1,2021-08-11,Google Play,NEGATIVE,0.9992050528526306,Other
CBE,very limited option we could see the previous transactions.,2,2021-08-09,Google Play,NEGATIVE,0.9986044764518738,Other
CBE,i'm happy this cbe service,5,2021-08-09,Google Play,POSITIVE,0.9998464584350586,Other
CBE,Ir is nice try it,5,2021-08-08,Google Play,POSITIVE,0.9991763234138489,Other
CBE,How it can be explained for those mass customer's,5,2021-08-07,Google Play,POSITIVE,0.9680083990097046,Other
CBE,Good Interface and user frendly app great work cbe👍🏻,4,2021-08-05,Google Play,POSITIVE,0.9996709823608398,Other
CBE,"It is not functional after installing error message says ""this device is rooted.you can't use this app."" i think it is not compatible for android 10",2,2021-08-04,Google Play,NEGATIVE,0.9995784163475037,Other
CBE,App's literally broken after the last update. The new interface was great but unusable. I sent E-mail to to Dev. team but no response or acknowledgment of the issue so far. Please resolve it ASAP.,1,2021-08-03,Google Play,NEGATIVE,0.9990302324295044,Other
CBE,"Good job, but sometimes even with good connection it can't sync.",3,2021-08-02,Google Play,NEGATIVE,0.9830386638641357,Other
CBE,This is a very good app that every customer should be able to be a bank for him/her self👍👍,5,2021-07-30,Google Play,POSITIVE,0.9996659755706787,Other
CBE,አማርኛ ምርጫ ላይ እንግሊዘኛ ቃላት ምን ማለት ነው? አሁን ወራቶች መጠረያ ቃል የለንምና ነው ? ያለንን በትክክል ተጠቀሙበት ቋንቋ መግባቢያ እንጂ እውቀት አይደለም!! ስለዚህ አትቀላቅሉ? ሬት አፕ ምን ማለት ነው? ሁለተኛው አስተያየት ያለኝ መተግበርያው ብዙ የሚጎድሉት ነገሮች አሉት። ምሳሌ የሚስጥር ቁጥር አገባቡ ቀላል ነው። ብር ማስተላለፍ ድጋሚ የተለየ ቁጥርና ቢኖረውና ይህም ተቀያያሪ ቢሆን ብዙ አለ ። ለማንኛውም እስኪ አንድ የኮርያ ባንክ ልጠቁምና እዩት። keb hana bank ከዚህ ብዙ ትማራላችው ብዬ አስባለው።,2,2021-07-30,Google Play,NEGATIVE,0.9802010655403137,Other
CBE,"Very convenient, easy to use. The only reason that made me be a CBE customer.",5,2021-07-30,Google Play,NEGATIVE,0.9978237152099609,Other
CBE,በጣም ቆንጆ አፕ ነው,5,2021-07-29,Google Play,NEGATIVE,0.8616330027580261,Other
CBE,This is very helpful and functional app. Recently I am facing issues on transfer to other banks. Please address it,5,2021-07-27,Google Play,POSITIVE,0.9987607002258301,Other
CBE,Good app but sometimes its down,3,2021-07-25,Google Play,NEGATIVE,0.9574103951454163,Other
CBE,Awesome app keep up the good work 👏,5,2021-07-22,Google Play,POSITIVE,0.9998750686645508,Other
CBE,Best of the best,4,2021-07-19,Google Play,POSITIVE,0.9998401403427124,Other
CBE,this is best but add traffic fine app.,4,2021-07-17,Google Play,POSITIVE,0.9989206790924072,Other
CBE,The application makes my day to day activities very easy and comfotable.,5,2021-07-17,Google Play,POSITIVE,0.9859604835510254,Other
CBE,My country big bank,5,2021-07-16,Google Play,POSITIVE,0.9820246696472168,Other
CBE,ለአጠቃቀም ምቹ እና ግልፅ አፕልኬሽን ነው። ከኤቲኤም ሲስተም እጅጉን ይሻላል።,4,2021-07-16,Google Play,NEGATIVE,0.9489791989326477,Other
CBE,Arif New Temechtognal,5,2021-07-15,Google Play,NEGATIVE,0.8881319761276245,Other
CBE,"It's good, but why have a limit of 5 on weekly transfer.",4,2021-07-15,Google Play,POSITIVE,0.7221126556396484,Other
CBE,It isMore comfortable application!,1,2021-07-14,Google Play,POSITIVE,0.9993870258331299,Other
CBE,Great app for an Ethiopian perspective,5,2021-07-13,Google Play,POSITIVE,0.999599039554596,Other
CBE,The best app for banking,5,2021-07-12,Google Play,POSITIVE,0.9997715353965759,Other
CBE,Not functional our mobile,1,2021-07-12,Google Play,NEGATIVE,0.9997795224189758,Other
CBE,"Starting from the past two weeks, it is not working properly. Did you release any update? If not please investigate the problem and solve it.",3,2021-07-11,Google Play,NEGATIVE,0.9997326731681824,Other
CBE,Simple and user friendly. Thanks it is very helpful.,5,2021-07-10,Google Play,POSITIVE,0.9998093247413635,Other
CBE,It is very great and helpful app. Easy and helps to save time alot,5,2021-07-09,Google Play,POSITIVE,0.9997001886367798,Other
